DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
4/11/2017,16,378.3007,39.6207,347.6911,-99999,-99999,-99999
4/11/2017,17,275.5728,75.6042,233.5344,-99999,-99999,-99999
4/11/2017,18,155.2177,18.0674,148.2840,-99999,-99999,-99999
4/11/2017,19,12.7588,0.2090,12.7895,-99999,-99999,-99999
4/11/2017,20,-1.6963,-0.1285,-1.7103,-99999,-99999,-99999
4/11/2017,21,-1.7225,0.0867,-1.7040,-99999,-99999,-99999
4/11/2017,22,-1.8236,0.1746,-1.9013,-99999,-99999,-99999
4/11/2017,23,-1.1703,-0.3586,-1.1698,-99999,-99999,-99999
4/12/2017,0,-1.3819,-0.3916,-1.3972,-99999,-99999,-99999
4/12/2017,1,-0.9031,-0.6966,-0.5582,-99999,-99999,-99999
4/12/2017,2,-0.7269,-0.2682,-0.8877,-99999,-99999,-99999
4/12/2017,3,-1.5426,-0.3911,-1.4789,-99999,-99999,-99999
4/12/2017,4,-1.7018,-0.3914,-1.7596,-99999,-99999,-99999
4/12/2017,5,-1.7018,-0.3916,-1.7028,-99999,-99999,-99999
4/12/2017,6,-1.9756,-0.3915,-1.7295,-99999,-99999,-99999
4/12/2017,7,16.3134,-0.1799,16.5983,-99999,-99999,-99999
4/12/2017,8,93.3263,1.4453,92.7811,-99999,-99999,-99999
4/12/2017,9,251.3357,15.1111,242.8812,-99999,-99999,-99999
4/12/2017,10,372.7966,32.6639,350.1624,-99999,-99999,-99999
4/12/2017,11,509.5045,101.2378,421.3689,-99999,-99999,-99999
4/12/2017,12,615.4095,192.1312,431.4990,-99999,-99999,-99999
4/12/2017,13,340.4208,54.1267,287.5280,-99999,-99999,-99999
4/12/2017,14,149.1644,0.3851,148.6036,-99999,-99999,-99999
4/12/2017,15,151.0800,0.6183,150.5094,-99999,-99999,-99999
4/12/2017,16,240.8783,7.0260,235.8519,-99999,-99999,-99999
4/12/2017,17,96.7934,0.3907,96.7487,-99999,-99999,-99999
4/12/2017,18,25.1732,0.1448,25.1766,-99999,-99999,-99999
4/12/2017,19,6.8224,0.1362,6.8662,-99999,-99999,-99999
4/12/2017,20,-1.6444,-0.3089,-1.6683,-99999,-99999,-99999
4/12/2017,21,-1.7508,-0.3806,-1.7608,-99999,-99999,-99999
4/12/2017,22,-1.8329,-0.3879,-1.7804,-99999,-99999,-99999
4/12/2017,23,-1.7419,-0.3462,-1.7658,-99999,-99999,-99999
4/13/2017,0,-1.7981,-0.3897,-1.7851,-99999,-99999,-99999
4/13/2017,1,-2.0963,-0.3915,-1.7850,-99999,-99999,-99999
4/13/2017,2,-1.9701,-0.3915,-1.7835,-99999,-99999,-99999
4/13/2017,3,-2.0428,-0.3915,-1.7994,-99999,-99999,-99999
4/13/2017,4,-1.8685,-0.3913,-1.7663,-99999,-99999,-99999
4/13/2017,5,-2.0879,-0.3916,-1.7885,-99999,-99999,-99999
4/13/2017,6,-2.3271,-0.3916,-1.8826,-99999,-99999,-99999
4/13/2017,7,39.6548,106.7814,24.8353,-99999,-99999,-99999
4/13/2017,8,186.1941,293.0354,98.3539,-99999,-99999,-99999
4/13/2017,9,488.0785,585.3801,182.9382,-99999,-99999,-99999
4/13/2017,10,577.8923,415.0654,290.5566,-99999,-99999,-99999
4/13/2017,11,765.3047,553.2938,298.4398,-99999,-99999,-99999
4/13/2017,12,540.0480,121.2322,426.9946,-99999,-99999,-99999
4/13/2017,13,896.7454,525.6394,381.2810,-99999,-99999,-99999
4/13/2017,14,981.1421,686.0722,326.5752,-99999,-99999,-99999
4/13/2017,15,567.2530,247.5710,346.2175,-99999,-99999,-99999
4/13/2017,16,211.4854,4.5191,207.6836,-99999,-99999,-99999
4/13/2017,17,221.8714,56.7472,188.2957,-99999,-99999,-99999
4/13/2017,18,105.6432,7.7601,101.6233,-99999,-99999,-99999
4/13/2017,19,22.4096,-0.5453,22.4371,-99999,-99999,-99999
4/13/2017,20,-2.1746,-0.3914,-1.8786,-99999,-99999,-99999
4/13/2017,21,-2.3344,-0.3914,-1.9706,-99999,-99999,-99999
4/13/2017,22,-2.3613,-0.3915,-1.9813,-99999,-99999,-99999
4/13/2017,23,-2.3062,-0.3915,-1.8817,-99999,-99999,-99999
4/14/2017,0,-2.3065,-0.3915,-1.9648,-99999,-99999,-99999
4/14/2017,1,-2.2301,-0.3916,-1.8462,-99999,-99999,-99999
4/14/2017,2,-2.1832,-0.3916,-1.7949,-99999,-99999,-99999
4/14/2017,3,-2.1255,-0.3916,-1.8003,-99999,-99999,-99999
4/14/2017,4,-1.9628,-0.3916,-1.7779,-99999,-99999,-99999
4/14/2017,5,-1.6959,-0.3502,-1.5758,-99999,-99999,-99999
4/14/2017,6,-2.0607,-0.3849,-1.7136,-99999,-99999,-99999
4/14/2017,7,24.8975,6.2168,24.4729,-99999,-99999,-99999
4/14/2017,8,148.6307,69.4532,122.3764,-99999,-99999,-99999
4/14/2017,9,415.2878,407.3335,192.5417,-99999,-99999,-99999
4/14/2017,10,515.2796,295.2953,305.4242,-99999,-99999,-99999
4/14/2017,11,518.9556,188.8697,355.6899,-99999,-99999,-99999
4/14/2017,12,468.9431,104.9135,369.2548,-99999,-99999,-99999
4/14/2017,13,365.8677,4.6276,361.0940,-99999,-99999,-99999
4/14/2017,14,705.4933,365.7249,354.8899,-99999,-99999,-99999
4/14/2017,15,658.9543,391.6784,317.3783,-99999,-99999,-99999
4/14/2017,16,440.7577,218.3092,277.1632,-99999,-99999,-99999
4/14/2017,17,246.9499,57.8897,211.4781,-99999,-99999,-99999
4/14/2017,18,149.7546,111.0778,116.4622,-99999,-99999,-99999
4/14/2017,19,44.4714,49.9720,36.2698,-99999,-99999,-99999
4/14/2017,20,-2.1977,-0.3906,-1.9577,-99999,-99999,-99999
4/14/2017,21,-2.3804,-0.3913,-2.1827,-99999,-99999,-99999
4/14/2017,22,-2.3312,-0.3914,-1.9911,-99999,-99999,-99999
4/14/2017,23,-2.2883,-0.3914,-1.8910,-99999,-99999,-99999
4/15/2017,0,-2.0093,-0.3915,-1.7976,-99999,-99999,-99999
4/15/2017,1,-2.0860,-0.3915,-1.7852,-99999,-99999,-99999
4/15/2017,2,-2.1690,-0.3915,-1.7839,-99999,-99999,-99999
4/15/2017,3,-2.1760,-0.3915,-1.7850,-99999,-99999,-99999
4/15/2017,4,-1.9568,-0.3916,-1.7845,-99999,-99999,-99999
4/15/2017,5,-1.8111,-0.3916,-1.7568,-99999,-99999,-99999
4/15/2017,6,-2.0447,-0.3916,-1.6948,-99999,-99999,-99999
4/15/2017,7,45.9399,49.5763,38.2555,-99999,-99999,-99999
4/15/2017,8,229.4836,320.9732,123.3838,-99999,-99999,-99999
4/15/2017,9,392.3710,327.0152,224.3054,-99999,-99999,-99999
4/15/2017,10,547.8512,340.7269,300.3830,-99999,-99999,-99999
4/15/2017,11,727.9348,410.1499,371.7482,-99999,-99999,-99999
4/15/2017,12,766.2228,363.3228,416.7025,-99999,-99999,-99999
4/15/2017,13,734.8841,343.1571,395.9243,-99999,-99999,-99999
4/15/2017,14,722.1728,359.4659,378.9016,-99999,-99999,-99999
4/15/2017,15,631.3552,261.6582,399.7154,-99999,-99999,-99999
4/15/2017,16,362.7538,37.2262,334.7373,-99999,-99999,-99999
4/15/2017,17,320.2017,46.9691,293.9821,-99999,-99999,-99999
4/15/2017,18,159.1520,9.9322,155.9517,-99999,-99999,-99999
4/15/2017,19,35.4330,2.1093,35.1466,-99999,-99999,-99999
4/15/2017,20,-2.0402,-0.3887,-1.7435,-99999,-99999,-99999
4/15/2017,21,-2.1098,-0.3913,-1.7896,-99999,-99999,-99999
4/15/2017,22,-1.9441,-0.3914,-1.7827,-99999,-99999,-99999
4/15/2017,23,-1.9723,-0.3914,-1.7831,-99999,-99999,-99999
4/16/2017,0,-1.8167,-0.3914,-1.7830,-99999,-99999,-99999
4/16/2017,1,-1.8007,-0.3914,-1.7831,-99999,-99999,-99999
4/16/2017,2,-1.8377,-0.3914,-1.7831,-99999,-99999,-99999
4/16/2017,3,-1.8442,-0.3915,-1.7833,-99999,-99999,-99999
4/16/2017,4,-1.6747,-0.3649,-1.6512,-99999,-99999,-99999
4/16/2017,5,-1.6147,-0.2970,-1.4807,-99999,-99999,-99999
4/16/2017,6,-2.0608,-0.3914,-1.6803,-99999,-99999,-99999
4/16/2017,7,29.0851,1.4554,29.0828,-99999,-99999,-99999
4/16/2017,8,175.5554,48.1705,159.5470,-99999,-99999,-99999
4/16/2017,9,392.8928,201.7802,281.4231,-99999,-99999,-99999
4/16/2017,10,449.6101,117.2434,361.3753,-99999,-99999,-99999
4/16/2017,11,546.7874,116.8207,446.7918,-99999,-99999,-99999
4/16/2017,12,472.1627,32.2034,439.8353,-99999,-99999,-99999
4/16/2017,13,353.2552,23.4728,327.9150,-99999,-99999,-99999
4/16/2017,14,691.3830,210.3373,485.1516,-99999,-99999,-99999
4/16/2017,15,579.1698,172.3214,427.1071,-99999,-99999,-99999
4/16/2017,16,397.4250,134.9742,296.1849,-99999,-99999,-99999
4/16/2017,17,305.2996,170.7516,212.6027,-99999,-99999,-99999
4/16/2017,18,213.5871,216.4801,135.5340,-99999,-99999,-99999
4/16/2017,19,20.2822,1.0623,20.0582,-99999,-99999,-99999
4/16/2017,20,-1.9942,-0.3721,-1.7366,-99999,-99999,-99999
4/16/2017,21,-2.2216,-0.3912,-1.7873,-99999,-99999,-99999
4/16/2017,22,-2.1860,-0.3908,-1.7831,-99999,-99999,-99999
4/16/2017,23,-1.8760,-0.3906,-1.7829,-99999,-99999,-99999
4/17/2017,0,-1.7091,-0.3907,-1.7760,-99999,-99999,-99999
4/17/2017,1,-1.8193,-0.3677,-1.7148,-99999,-99999,-99999
4/17/2017,2,-1.7763,-0.3835,-1.7548,-99999,-99999,-99999
4/17/2017,3,-2.0171,-0.3914,-1.7831,-99999,-99999,-99999
4/17/2017,4,-1.6149,-0.2772,-1.4153,-99999,-99999,-99999
4/17/2017,5,-1.6087,-0.2738,-1.4631,-99999,-99999,-99999
4/17/2017,6,-1.4987,0.0537,-1.1712,-99999,-99999,-99999
4/17/2017,7,7.5879,-0.0396,7.8899,-99999,-99999,-99999
4/17/2017,8,108.0166,0.6540,107.7306,-99999,-99999,-99999
4/17/2017,9,345.3838,174.7646,246.3199,-99999,-99999,-99999
4/17/2017,10,573.2753,351.9802,316.8657,-99999,-99999,-99999
4/17/2017,11,665.2137,298.1822,403.5977,-99999,-99999,-99999
4/17/2017,12,566.3439,165.6092,409.9949,-99999,-99999,-99999
4/17/2017,13,766.9128,380.7678,391.5592,-99999,-99999,-99999
4/17/2017,14,857.9162,549.1159,331.9395,-99999,-99999,-99999
4/17/2017,15,743.0494,440.9585,355.4854,-99999,-99999,-99999
4/17/2017,16,457.3072,218.4626,296.2323,-99999,-99999,-99999
4/17/2017,17,252.9889,9.6866,247.4623,-99999,-99999,-99999
4/17/2017,18,177.7334,30.8326,167.4803,-99999,-99999,-99999
4/17/2017,19,31.1080,4.0421,30.2344,-99999,-99999,-99999
4/17/2017,20,-2.0318,-0.3909,-1.7629,-99999,-99999,-99999
4/17/2017,21,-1.6582,-0.2246,-1.7467,-99999,-99999,-99999
4/17/2017,22,-1.1114,-0.4556,-0.8336,-99999,-99999,-99999
4/17/2017,23,-0.1180,-1.1403,-0.0211,-99999,-99999,-99999
4/18/2017,0,0.1127,-0.4556,0.8287,-99999,-99999,-99999
4/18/2017,1,0.7808,-0.7421,-1.4670,-99999,-99999,-99999
4/18/2017,2,-0.9237,-0.3849,-2.0374,-99999,-99999,-99999
4/18/2017,3,-2.0081,-1.4628,-2.4473,-99999,-99999,-99999
4/18/2017,4,-1.9293,-2.3957,-1.9046,-99999,-99999,-99999
4/18/2017,5,-1.6367,-0.9862,-1.6022,-99999,-99999,-99999
4/18/2017,6,-1.7581,-0.3285,-1.7027,-99999,-99999,-99999
4/18/2017,7,12.1869,-0.2939,12.3683,-99999,-99999,-99999
4/18/2017,8,126.0235,55.2777,103.7059,-99999,-99999,-99999
4/18/2017,9,425.5973,378.6917,231.1218,-99999,-99999,-99999
4/18/2017,10,610.6218,485.9723,267.8055,-99999,-99999,-99999
4/18/2017,11,643.7641,278.1278,405.6124,-99999,-99999,-99999
4/18/2017,12,930.4556,604.8465,360.7602,-99999,-99999,-99999
4/18/2017,13,887.7910,503.3854,397.7496,-99999,-99999,-99999
4/18/2017,14,863.8981,566.3289,329.1835,-99999,-99999,-99999
4/18/2017,15,762.9964,661.3341,190.3048,-99999,-99999,-99999
4/18/2017,16,766.2499,789.8244,194.0986,-99999,-99999,-99999
4/18/2017,17,508.9214,556.5660,202.2012,-99999,-99999,-99999
4/18/2017,18,165.7792,91.5082,134.1684,-99999,-99999,-99999
4/18/2017,19,68.0009,71.4817,56.9081,-99999,-99999,-99999
4/18/2017,20,-1.9256,-0.3834,-1.8677,-99999,-99999,-99999
4/18/2017,21,-2.3800,-0.3912,-2.3893,-99999,-99999,-99999
4/18/2017,22,-2.3665,-0.3913,-2.1035,-99999,-99999,-99999
4/18/2017,23,-2.2787,-0.3914,-1.9231,-99999,-99999,-99999
4/19/2017,0,-2.3307,-0.3914,-2.0269,-99999,-99999,-99999
4/19/2017,1,-2.2477,-0.3915,-1.8830,-99999,-99999,-99999
4/19/2017,2,-2.2024,-0.3915,-1.8442,-99999,-99999,-99999
4/19/2017,3,-2.0429,-0.3915,-1.7857,-99999,-99999,-99999
4/19/2017,4,-2.0175,-0.3916,-1.7853,-99999,-99999,-99999
4/19/2017,5,-1.8699,-0.3916,-1.7840,-99999,-99999,-99999
4/19/2017,6,-2.1319,-0.3916,-1.7003,-99999,-99999,-99999
4/19/2017,7,51.7655,154.6963,28.8197,-99999,-99999,-99999
4/19/2017,8,256.0944,530.1750,81.8896,-99999,-99999,-99999
4/19/2017,9,455.6583,612.0264,131.1049,-99999,-99999,-99999
4/19/2017,10,698.6995,787.7503,136.8229,-99999,-99999,-99999
4/19/2017,11,864.5999,866.4178,125.3711,-99999,-99999,-99999
4/19/2017,12,912.3274,738.5658,217.4985,-99999,-99999,-99999
4/19/2017,13,997.1117,734.6155,282.7978,-99999,-99999,-99999
4/19/2017,14,633.0317,366.0406,287.5481,-99999,-99999,-99999
4/19/2017,15,862.2254,798.7215,177.2962,-99999,-99999,-99999
4/19/2017,16,462.2439,388.3611,194.8743,-99999,-99999,-99999
4/19/2017,17,372.8578,340.7593,174.9650,-99999,-99999,-99999
4/19/2017,18,253.8540,467.1178,96.9929,-99999,-99999,-99999
4/19/2017,19,60.5814,172.1969,33.3705,-99999,-99999,-99999
4/19/2017,20,-1.9297,-0.3457,-1.7374,-99999,-99999,-99999
4/19/2017,21,-2.3790,-0.3912,-2.0305,-99999,-99999,-99999
4/19/2017,22,-2.3807,-0.3913,-2.2171,-99999,-99999,-99999
4/19/2017,23,-2.3752,-0.3914,-2.0812,-99999,-99999,-99999
4/20/2017,0,-2.3094,-0.3914,-1.9443,-99999,-99999,-99999
4/20/2017,1,-2.1794,-0.3914,-1.8465,-99999,-99999,-99999
4/20/2017,2,-2.1510,-0.3915,-1.8014,-99999,-99999,-99999
4/20/2017,3,-1.9074,-0.3915,-1.7833,-99999,-99999,-99999
4/20/2017,4,-1.9861,-0.3915,-1.7833,-99999,-99999,-99999
4/20/2017,5,-1.8577,-0.3915,-1.7683,-99999,-99999,-99999
4/20/2017,6,-1.5960,-0.3900,-1.4531,-99999,-99999,-99999
4/20/2017,7,28.8750,0.2627,29.0449,-99999,-99999,-99999
4/20/2017,8,143.1549,40.5213,128.6395,-99999,-99999,-99999
4/20/2017,9,484.6821,385.5034,275.0014,-99999,-99999,-99999
4/20/2017,10,742.2261,697.6998,242.8012,-99999,-99999,-99999
4/20/2017,11,891.8799,791.6766,215.3095,-99999,-99999,-99999
4/20/2017,12,941.1295,710.6201,269.7506,-99999,-99999,-99999
4/20/2017,13,927.2108,654.2655,289.3796,-99999,-99999,-99999
4/20/2017,14,729.9074,502.2490,251.4643,-99999,-99999,-99999
4/20/2017,15,885.4829,769.6724,223.6824,-99999,-99999,-99999
4/20/2017,16,656.3820,630.1246,196.3088,-99999,-99999,-99999
4/20/2017,17,401.3120,472.9074,149.5575,-99999,-99999,-99999
4/20/2017,18,272.6093,552.5398,82.3083,-99999,-99999,-99999
4/20/2017,19,58.8109,174.8076,30.8079,-99999,-99999,-99999
4/20/2017,20,-1.9699,-0.3911,-2.0091,-99999,-99999,-99999
4/20/2017,21,-2.3800,-0.3912,-2.4727,-99999,-99999,-99999
4/20/2017,22,-2.3804,-0.3913,-2.3238,-99999,-99999,-99999
4/20/2017,23,-2.3580,-0.3914,-2.0063,-99999,-99999,-99999
4/21/2017,0,-2.2353,-0.3914,-1.8458,-99999,-99999,-99999
4/21/2017,1,-2.0626,-0.3914,-1.7616,-99999,-99999,-99999
4/21/2017,2,-2.2013,-0.3914,-1.7930,-99999,-99999,-99999
4/21/2017,3,-1.9635,-0.3915,-1.7570,-99999,-99999,-99999
4/21/2017,4,-2.0227,-0.3915,-1.7834,-99999,-99999,-99999
4/21/2017,5,-2.0227,-0.3915,-1.7833,-99999,-99999,-99999
4/21/2017,6,-2.0236,-0.3915,-1.5524,-99999,-99999,-99999
4/21/2017,7,53.7566,142.6460,31.9657,-99999,-99999,-99999
4/21/2017,8,256.6531,451.4848,103.5240,-99999,-99999,-99999
4/21/2017,9,443.7119,433.6997,208.4717,-99999,-99999,-99999
4/21/2017,10,651.6883,508.9053,296.2282,-99999,-99999,-99999
4/21/2017,11,479.2275,166.7926,335.7619,-99999,-99999,-99999
4/21/2017,12,903.2219,705.9017,233.9788,-99999,-99999,-99999
4/21/2017,13,986.0194,746.6672,257.5017,-99999,-99999,-99999
4/21/2017,14,916.7743,699.1245,253.7292,-99999,-99999,-99999
4/21/2017,15,829.3554,704.7292,218.0875,-99999,-99999,-99999
4/21/2017,16,619.2665,603.4570,178.7703,-99999,-99999,-99999
4/21/2017,17,527.8064,741.2928,122.3850,-99999,-99999,-99999
4/21/2017,18,282.9700,575.2670,83.2067,-99999,-99999,-99999
4/21/2017,19,63.4258,203.6751,30.7315,-99999,-99999,-99999
4/21/2017,20,-1.9532,-0.3888,-1.9970,-99999,-99999,-99999
4/21/2017,21,-2.3800,-0.3912,-2.4680,-99999,-99999,-99999
4/21/2017,22,-2.3805,-0.3913,-2.2783,-99999,-99999,-99999
4/21/2017,23,-2.2823,-0.3914,-1.9698,-99999,-99999,-99999
4/22/2017,0,-2.3515,-0.3914,-1.9982,-99999,-99999,-99999
4/22/2017,1,-2.2795,-0.3914,-1.8871,-99999,-99999,-99999
4/22/2017,2,-2.2526,-0.3914,-1.8658,-99999,-99999,-99999
4/22/2017,3,-2.2194,-0.3915,-1.8356,-99999,-99999,-99999
4/22/2017,4,-2.1824,-0.3915,-1.8432,-99999,-99999,-99999
4/22/2017,5,-2.2604,-0.3915,-1.9957,-99999,-99999,-99999
4/22/2017,6,-1.9835,-0.3915,-1.6868,-99999,-99999,-99999
4/22/2017,7,61.8043,200.7299,30.7828,-99999,-99999,-99999
4/22/2017,8,275.6163,571.0174,80.6043,-99999,-99999,-99999
4/22/2017,9,447.3149,527.1079,161.2679,-99999,-99999,-99999
4/22/2017,10,716.6935,784.9184,153.0906,-99999,-99999,-99999
4/22/2017,11,868.7114,791.5229,188.3587,-99999,-99999,-99999
4/22/2017,12,900.0714,655.2411,277.6922,-99999,-99999,-99999
4/22/2017,13,855.2362,514.9707,349.7693,-99999,-99999,-99999
4/22/2017,14,790.3350,563.6177,252.5822,-99999,-99999,-99999
4/22/2017,15,862.1318,741.6728,220.6811,-99999,-99999,-99999
4/22/2017,16,564.8563,505.2931,200.9992,-99999,-99999,-99999
4/22/2017,17,446.7477,508.6797,159.0347,-99999,-99999,-99999
4/22/2017,18,202.0728,316.6888,97.9326,-99999,-99999,-99999
4/22/2017,19,60.5956,146.0592,35.8343,-99999,-99999,-99999
4/22/2017,20,-1.9584,-0.3512,-1.6782,-99999,-99999,-99999
4/22/2017,21,-1.8009,-0.3677,-1.5878,-99999,-99999,-99999
4/22/2017,22,-1.6493,-0.2722,-1.4134,-99999,-99999,-99999
4/22/2017,23,-1.5950,-0.2718,-1.2231,-99999,-99999,-99999
4/23/2017,0,-1.8867,0.1053,-1.8305,-99999,-99999,-99999
4/23/2017,1,-1.1001,-0.0040,-1.0806,-99999,-99999,-99999
4/23/2017,2,-1.1397,0.0103,-1.0711,-99999,-99999,-99999
4/23/2017,3,-1.3916,-0.1078,-1.2380,-99999,-99999,-99999
4/23/2017,4,-1.2624,-0.0123,-1.0861,-99999,-99999,-99999
4/23/2017,5,-1.7658,-0.1939,-1.5906,-99999,-99999,-99999
4/23/2017,6,-1.4197,-0.0483,-1.0354,-99999,-99999,-99999
4/23/2017,7,11.6078,0.0650,11.8055,-99999,-99999,-99999
4/23/2017,8,43.7631,0.2366,43.7161,-99999,-99999,-99999
4/23/2017,9,99.2045,0.3774,98.9423,-99999,-99999,-99999
4/23/2017,10,362.8725,10.8544,354.1743,-99999,-99999,-99999
4/23/2017,11,635.0554,118.5106,529.4246,-99999,-99999,-99999
4/23/2017,12,833.4340,273.3578,571.3454,-99999,-99999,-99999
4/23/2017,13,1023.2551,924.5451,122.7791,-99999,-99999,-99999
4/23/2017,14,988.1055,926.2860,111.1885,-99999,-99999,-99999
4/23/2017,15,887.3150,907.4186,106.1820,-99999,-99999,-99999
4/23/2017,16,725.3799,869.6441,98.0525,-99999,-99999,-99999
4/23/2017,17,522.1283,799.4643,85.1734,-99999,-99999,-99999
4/23/2017,18,290.6018,641.6901,66.7425,-99999,-99999,-99999
4/23/2017,19,70.5698,263.0904,29.0697,-99999,-99999,-99999
4/23/2017,20,-2.3665,-0.3913,-2.2161,-99999,-99999,-99999
4/23/2017,21,-2.4312,-0.3914,-2.4964,-99999,-99999,-99999
4/23/2017,22,-2.5032,-0.3915,-2.4997,-99999,-99999,-99999
4/23/2017,23,-2.3818,-0.3916,-2.3029,-99999,-99999,-99999
4/24/2017,0,-2.3828,-0.3917,-2.2904,-99999,-99999,-99999
4/24/2017,1,-2.3750,-0.3917,-2.2075,-99999,-99999,-99999
4/24/2017,2,-2.3454,-0.3918,-2.1423,-99999,-99999,-99999
4/24/2017,3,-2.2247,-0.3918,-2.0442,-99999,-99999,-99999
4/24/2017,4,-2.1885,-0.3918,-1.9967,-99999,-99999,-99999
4/24/2017,5,-2.0968,-0.3919,-1.8880,-99999,-99999,-99999
4/24/2017,6,-1.4253,-0.3706,-1.1065,-99999,-99999,-99999
4/24/2017,7,63.1823,202.7137,34.0958,-99999,-99999,-99999
4/24/2017,8,266.2589,503.7521,95.9856,-99999,-99999,-99999
4/24/2017,9,489.6465,661.6922,128.7389,-99999,-99999,-99999
4/24/2017,10,695.7361,785.1667,134.9238,-99999,-99999,-99999
4/24/2017,11,841.4577,749.9025,198.1254,-99999,-99999,-99999
4/24/2017,12,931.3886,725.5290,246.6276,-99999,-99999,-99999
4/24/2017,13,797.9918,340.3154,466.2015,-99999,-99999,-99999
4/24/2017,14,742.2923,282.7590,475.1793,-99999,-99999,-99999
4/24/2017,15,823.7749,550.0902,351.2036,-99999,-99999,-99999
4/24/2017,16,706.8721,699.5551,205.7318,-99999,-99999,-99999
4/24/2017,17,466.9198,507.6499,184.2039,-99999,-99999,-99999
4/24/2017,18,288.7375,440.6123,134.5339,-99999,-99999,-99999
4/24/2017,19,81.3193,212.4544,48.0034,-99999,-99999,-99999
4/24/2017,20,-1.6579,-0.3909,-1.6579,-99999,-99999,-99999
4/24/2017,21,-2.3757,-0.3913,-2.2440,-99999,-99999,-99999
4/24/2017,22,-2.3618,-0.3914,-2.1287,-99999,-99999,-99999
4/24/2017,23,-2.2355,-0.3915,-1.9250,-99999,-99999,-99999
4/25/2017,0,-2.1776,-0.3915,-1.8698,-99999,-99999,-99999
4/25/2017,1,-1.6989,-0.3900,-1.5528,-99999,-99999,-99999
4/25/2017,2,-2.0328,-0.3915,-1.8266,-99999,-99999,-99999
4/25/2017,3,-1.6311,-0.3915,-1.5107,-99999,-99999,-99999
4/25/2017,4,-2.1093,-0.3915,-1.8465,-99999,-99999,-99999
4/25/2017,5,-2.2647,-0.3915,-1.9813,-99999,-99999,-99999
4/25/2017,6,-1.9343,-0.3915,-1.6992,-99999,-99999,-99999
4/25/2017,7,61.1198,143.9726,37.4650,-99999,-99999,-99999
4/25/2017,8,242.2209,312.5622,132.1198,-99999,-99999,-99999
4/25/2017,9,510.5897,589.9379,187.0597,-99999,-99999,-99999
4/25/2017,10,689.1392,687.4899,192.4787,-99999,-99999,-99999
4/25/2017,11,855.8448,788.2220,174.1929,-99999,-99999,-99999
4/25/2017,12,960.5920,831.8841,168.7848,-99999,-99999,-99999
4/25/2017,13,997.7447,853.2469,160.8710,-99999,-99999,-99999
4/25/2017,14,967.5511,850.4888,156.0983,-99999,-99999,-99999
4/25/2017,15,861.8887,811.7598,157.2114,-99999,-99999,-99999
4/25/2017,16,698.5863,759.5092,147.2960,-99999,-99999,-99999
4/25/2017,17,494.1156,656.4463,131.7663,-99999,-99999,-99999
4/25/2017,18,269.9048,482.8832,96.4128,-99999,-99999,-99999
4/25/2017,19,64.8235,162.3052,37.2125,-99999,-99999,-99999
4/25/2017,20,-1.8644,-0.3698,-1.9120,-99999,-99999,-99999
4/25/2017,21,-2.1483,-0.3912,-1.9907,-99999,-99999,-99999
4/25/2017,22,-2.3651,-0.3912,-2.2758,-99999,-99999,-99999
4/25/2017,23,-1.9740,-0.3913,-1.8654,-99999,-99999,-99999
4/26/2017,0,-1.3405,-0.3446,-1.1281,-99999,-99999,-99999
4/26/2017,1,-1.3482,-0.2667,-1.1520,-99999,-99999,-99999
4/26/2017,2,-1.7281,-0.3776,-1.7387,-99999,-99999,-99999
4/26/2017,3,-2.3710,-0.3913,-2.3807,-99999,-99999,-99999
4/26/2017,4,-2.3808,-0.3913,-2.3345,-99999,-99999,-99999
4/26/2017,5,-1.6214,-0.3364,-1.4283,-99999,-99999,-99999
4/26/2017,6,-1.2750,-0.2432,-0.9107,-99999,-99999,-99999
4/26/2017,7,46.9693,12.4299,44.6384,-99999,-99999,-99999
4/26/2017,8,259.9551,334.1872,133.3011,-99999,-99999,-99999
4/26/2017,9,504.1911,638.6229,151.3189,-99999,-99999,-99999
4/26/2017,10,692.1723,693.0698,192.5642,-99999,-99999,-99999
4/26/2017,11,853.2036,714.1166,235.4817,-99999,-99999,-99999
4/26/2017,12,924.4211,690.2932,264.3398,-99999,-99999,-99999
4/26/2017,13,990.2948,778.4062,223.1709,-99999,-99999,-99999
4/26/2017,14,969.0112,821.3132,182.0340,-99999,-99999,-99999
4/26/2017,15,873.7992,831.7212,149.0571,-99999,-99999,-99999
4/26/2017,16,714.1244,800.4329,130.6668,-99999,-99999,-99999
4/26/2017,17,511.4220,722.5146,110.8970,-99999,-99999,-99999
4/26/2017,18,288.5717,564.9252,84.1241,-99999,-99999,-99999
4/26/2017,19,72.7459,212.6009,36.2485,-99999,-99999,-99999
4/26/2017,20,-2.7287,-0.3905,-2.6440,-99999,-99999,-99999
4/26/2017,21,-2.7908,-0.3907,-2.8193,-99999,-99999,-99999
4/26/2017,22,-2.6840,-0.3908,-2.5698,-99999,-99999,-99999
4/26/2017,23,-2.5858,-0.3910,-2.4932,-99999,-99999,-99999
4/27/2017,0,-2.5478,-0.3910,-2.4921,-99999,-99999,-99999
4/27/2017,1,-2.4269,-0.3911,-2.4791,-99999,-99999,-99999
4/27/2017,2,-2.3687,-0.3912,-2.1946,-99999,-99999,-99999
