DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
8/4/2019,4,-1.6872,-0.3816,-1.1310,-99999,-99999,-99999
8/4/2019,5,-1.7169,-0.3816,-1.2300,-99999,-99999,-99999
8/4/2019,6,-1.8302,-0.3818,-1.2975,-99999,-99999,-99999
8/4/2019,7,62.9423,207.7794,27.6813,-99999,-99999,-99999
8/4/2019,8,264.9394,551.9201,66.6532,-99999,-99999,-99999
8/4/2019,9,481.7570,680.9810,97.2031,-99999,-99999,-99999
8/4/2019,10,678.4726,761.0348,109.1646,-99999,-99999,-99999
8/4/2019,11,835.8078,811.2473,113.2644,-99999,-99999,-99999
8/4/2019,12,933.4558,780.1969,161.7421,-99999,-99999,-99999
8/4/2019,13,976.0214,756.9989,198.7154,-99999,-99999,-99999
8/4/2019,14,1014.3937,825.4246,186.5782,-99999,-99999,-99999
8/4/2019,15,759.4755,566.7599,232.2568,-99999,-99999,-99999
8/4/2019,16,698.3537,642.7762,188.1497,-99999,-99999,-99999
8/4/2019,17,284.5339,208.3939,142.8971,-99999,-99999,-99999
8/4/2019,18,240.5483,403.4430,80.1803,-99999,-99999,-99999
8/4/2019,19,120.5217,306.8728,52.7335,-99999,-99999,-99999
8/4/2019,20,2.4918,9.0308,2.3754,-99999,-99999,-99999
8/4/2019,21,-2.3611,-0.3813,-1.7692,-99999,-99999,-99999
8/4/2019,22,-2.3259,-0.3815,-1.7696,-99999,-99999,-99999
8/4/2019,23,-2.1822,-0.3816,-1.7699,-99999,-99999,-99999
8/5/2019,0,-1.9730,-0.3817,-1.7619,-99999,-99999,-99999
8/5/2019,1,-1.9131,-0.3817,-1.7185,-99999,-99999,-99999
8/5/2019,2,-1.8828,-0.3817,-1.7143,-99999,-99999,-99999
8/5/2019,3,-1.7496,-0.3817,-1.3733,-99999,-99999,-99999
8/5/2019,4,-1.7629,-0.3817,-1.5066,-99999,-99999,-99999
8/5/2019,5,-1.7157,-0.3818,-1.3909,-99999,-99999,-99999
8/5/2019,6,-1.8683,-0.3818,-1.2936,-99999,-99999,-99999
8/5/2019,7,61.5857,199.9914,27.9733,-99999,-99999,-99999
8/5/2019,8,264.1296,548.0654,65.8398,-99999,-99999,-99999
8/5/2019,9,481.1846,702.8748,85.4717,-99999,-99999,-99999
8/5/2019,10,675.4122,773.8455,98.4240,-99999,-99999,-99999
8/5/2019,11,836.3482,827.5144,100.6747,-99999,-99999,-99999
8/5/2019,12,926.7605,805.5828,131.1822,-99999,-99999,-99999
8/5/2019,13,911.7659,719.8504,174.1087,-99999,-99999,-99999
8/5/2019,14,985.2561,833.1918,151.0408,-99999,-99999,-99999
8/5/2019,15,847.1918,710.6791,185.2311,-99999,-99999,-99999
8/5/2019,16,476.2904,306.7707,222.1197,-99999,-99999,-99999
8/5/2019,17,179.0880,75.3478,126.3722,-99999,-99999,-99999
8/5/2019,18,67.0087,0.3792,67.1779,-99999,-99999,-99999
8/5/2019,19,77.4458,114.6435,58.2048,-99999,-99999,-99999
8/5/2019,20,3.1986,4.2670,3.3306,-99999,-99999,-99999
8/5/2019,21,-2.2879,-0.3813,-1.7685,-99999,-99999,-99999
8/5/2019,22,-2.1981,-0.3814,-1.7688,-99999,-99999,-99999
8/5/2019,23,-2.0537,-0.3814,-1.7685,-99999,-99999,-99999
8/6/2019,0,-1.9146,-0.3815,-1.7321,-99999,-99999,-99999
8/6/2019,1,-1.8674,-0.3815,-1.6749,-99999,-99999,-99999
8/6/2019,2,-1.7768,-0.3815,-1.5546,-99999,-99999,-99999
8/6/2019,3,-1.7983,-0.3816,-1.5169,-99999,-99999,-99999
8/6/2019,4,-1.7940,-0.3817,-1.5935,-99999,-99999,-99999
8/6/2019,5,-1.8790,-0.3817,-1.6985,-99999,-99999,-99999
8/6/2019,6,-1.9702,-0.3817,-1.4067,-99999,-99999,-99999
8/6/2019,7,51.3760,129.1094,29.4035,-99999,-99999,-99999
8/6/2019,8,255.5787,463.0116,85.0552,-99999,-99999,-99999
8/6/2019,9,476.2831,620.1875,117.8476,-99999,-99999,-99999
8/6/2019,10,684.4721,733.2802,128.6317,-99999,-99999,-99999
8/6/2019,11,833.6419,737.6509,164.6056,-99999,-99999,-99999
8/6/2019,12,942.7179,695.1155,243.7158,-99999,-99999,-99999
8/6/2019,13,921.3277,614.2608,280.4701,-99999,-99999,-99999
8/6/2019,14,1035.2554,778.3457,242.5275,-99999,-99999,-99999
8/6/2019,15,748.7395,497.0349,274.3104,-99999,-99999,-99999
8/6/2019,16,558.2601,405.8416,224.8811,-99999,-99999,-99999
8/6/2019,17,526.6271,585.8174,159.4111,-99999,-99999,-99999
8/6/2019,18,181.4416,192.9686,87.1923,-99999,-99999,-99999
8/6/2019,19,49.6710,45.9816,40.0353,-99999,-99999,-99999
8/6/2019,20,1.2357,0.8749,1.5788,-99999,-99999,-99999
8/6/2019,21,-2.3613,-0.3815,-1.7692,-99999,-99999,-99999
8/6/2019,22,-2.3525,-0.3816,-1.7696,-99999,-99999,-99999
8/6/2019,23,-2.0612,-0.3816,-1.6568,-99999,-99999,-99999
8/7/2019,0,-1.9289,-0.3816,-1.7050,-99999,-99999,-99999
8/7/2019,1,-2.0233,-0.3817,-1.7667,-99999,-99999,-99999
8/7/2019,2,-1.9601,-0.3817,-1.7374,-99999,-99999,-99999
8/7/2019,3,-1.9293,-0.3817,-1.7226,-99999,-99999,-99999
8/7/2019,4,-1.7738,-0.3817,-1.4404,-99999,-99999,-99999
8/7/2019,5,-1.8871,-0.3817,-1.6822,-99999,-99999,-99999
8/7/2019,6,-1.9334,-0.3818,-1.3822,-99999,-99999,-99999
8/7/2019,7,49.4055,84.3542,33.1515,-99999,-99999,-99999
8/7/2019,8,253.7925,388.6563,97.8261,-99999,-99999,-99999
8/7/2019,9,449.9952,-99999,414.0041,-99999,-99999,-99999
8/7/2019,10,630.9240,-99999,620.9112,-99999,-99999,-99999
8/7/2019,11,809.4594,236.3385,469.0457,-99999,-99999,-99999
8/7/2019,12,845.6198,200.0333,240.7269,-99999,-99999,-99999
8/7/2019,13,946.6976,228.3735,258.9834,-99999,-99999,-99999
8/7/2019,14,987.2068,251.5060,183.0032,-99999,-99999,-99999
8/7/2019,15,859.4797,219.2293,192.9807,-99999,-99999,-99999
8/7/2019,16,733.3147,200.4181,179.8473,-99999,-99999,-99999
8/7/2019,17,528.0107,204.9213,139.6794,-99999,-99999,-99999
8/7/2019,18,316.8317,241.6791,96.3442,-99999,-99999,-99999
8/7/2019,19,102.4468,142.4287,47.9513,-99999,-99999,-99999
8/7/2019,20,0.9972,1.0316,1.3341,-99999,-99999,-99999
8/7/2019,21,-2.3610,-0.3814,-1.7691,-99999,-99999,-99999
8/7/2019,22,-2.3617,-0.3815,-1.7696,-99999,-99999,-99999
8/7/2019,23,-2.3618,-0.3816,-1.7699,-99999,-99999,-99999
8/8/2019,0,-2.3582,-0.3816,-1.7700,-99999,-99999,-99999
8/8/2019,1,-2.2707,-0.3817,-1.7702,-99999,-99999,-99999
8/8/2019,2,-2.0481,-0.3817,-1.7497,-99999,-99999,-99999
8/8/2019,3,-1.8396,-0.3817,-1.4711,-99999,-99999,-99999
8/8/2019,4,-1.8547,-0.3817,-1.5256,-99999,-99999,-99999
8/8/2019,5,-1.8546,-0.3817,-1.5084,-99999,-99999,-99999
8/8/2019,6,-1.9537,-0.3817,-1.4035,-99999,-99999,-99999
8/8/2019,7,55.8732,92.0799,31.3771,-99999,-99999,-99999
8/8/2019,8,253.3685,257.6822,84.1744,-99999,-99999,-99999
8/8/2019,9,482.7842,278.3184,102.5609,-99999,-99999,-99999
8/8/2019,10,685.5274,252.5153,107.6344,-99999,-99999,-99999
8/8/2019,11,849.1449,263.0787,110.9979,-99999,-99999,-99999
8/8/2019,12,949.9100,277.0508,116.0030,-99999,-99999,-99999
8/8/2019,13,981.7994,271.9711,142.7369,-99999,-99999,-99999
8/8/2019,14,954.4540,250.4199,146.7690,-99999,-99999,-99999
8/8/2019,15,861.6797,240.5537,141.8483,-99999,-99999,-99999
8/8/2019,16,730.6101,225.8102,126.3820,-99999,-99999,-99999
8/8/2019,17,548.6610,246.0104,100.4584,-99999,-99999,-99999
8/8/2019,18,331.2275,281.5545,79.9531,-99999,-99999,-99999
8/8/2019,19,120.2921,180.9046,55.1759,-99999,-99999,-99999
8/8/2019,20,0.7322,1.2664,1.0298,-99999,-99999,-99999
8/8/2019,21,-2.3613,-0.3815,-1.7692,-99999,-99999,-99999
8/8/2019,22,-2.3618,-0.3816,-1.7697,-99999,-99999,-99999
8/8/2019,23,-2.3425,-0.3816,-1.7699,-99999,-99999,-99999
8/9/2019,0,-2.0395,-0.3816,-1.5245,-99999,-99999,-99999
8/9/2019,1,-2.0181,-0.3816,-1.6519,-99999,-99999,-99999
8/9/2019,2,-2.2393,-0.3817,-1.7685,-99999,-99999,-99999
8/9/2019,3,-1.8502,-0.3817,-1.4283,-99999,-99999,-99999
8/9/2019,4,-2.1876,-0.3817,-1.7666,-99999,-99999,-99999
8/9/2019,5,-1.8909,-0.3817,-1.5904,-99999,-99999,-99999
8/9/2019,6,-2.1060,-0.3817,-1.5919,-99999,-99999,-99999
8/9/2019,7,43.4594,16.3839,38.2064,-99999,-99999,-99999
8/9/2019,8,157.3440,33.2357,133.3188,-99999,-99999,-99999
8/9/2019,9,359.9227,93.5864,212.0379,-99999,-99999,-99999
8/9/2019,10,676.9546,199.3068,206.7172,-99999,-99999,-99999
8/9/2019,11,815.6144,202.4395,229.6083,-99999,-99999,-99999
8/9/2019,12,943.8916,246.3540,179.5584,-99999,-99999,-99999
8/9/2019,13,1016.9865,276.7264,131.5427,-99999,-99999,-99999
8/9/2019,14,983.2647,260.5447,109.6005,-99999,-99999,-99999
8/9/2019,15,894.0577,253.6148,103.2257,-99999,-99999,-99999
8/9/2019,16,750.7384,230.3277,98.9736,-99999,-99999,-99999
8/9/2019,17,549.9117,243.6129,87.7623,-99999,-99999,-99999
8/9/2019,18,329.7838,300.5577,63.2709,-99999,-99999,-99999
8/9/2019,19,108.2162,207.8860,35.8348,-99999,-99999,-99999
8/9/2019,20,0.5154,3.1318,0.7072,-99999,-99999,-99999
8/9/2019,21,-2.3602,-0.3813,-1.7684,-99999,-99999,-99999
8/9/2019,22,-2.3608,-0.3814,-1.7689,-99999,-99999,-99999
8/9/2019,23,-2.2930,-0.3815,-1.7320,-99999,-99999,-99999
8/10/2019,0,-1.7588,-0.3815,-1.2017,-99999,-99999,-99999
8/10/2019,1,-1.8035,-0.3815,-1.4387,-99999,-99999,-99999
8/10/2019,2,-1.6871,-0.3815,-1.0850,-99999,-99999,-99999
8/10/2019,3,-1.7076,-0.3815,-1.1793,-99999,-99999,-99999
8/10/2019,4,-2.0004,-0.3815,-1.7090,-99999,-99999,-99999
8/10/2019,5,-2.0354,-0.3815,-1.7034,-99999,-99999,-99999
8/10/2019,6,-2.0908,-0.3815,-1.6317,-99999,-99999,-99999
8/10/2019,7,55.5551,98.6821,29.7148,-99999,-99999,-99999
8/10/2019,8,242.6773,195.7264,117.4238,-99999,-99999,-99999
8/10/2019,9,389.8620,187.0585,140.9562,-99999,-99999,-99999
8/10/2019,10,589.3809,174.5326,171.7475,-99999,-99999,-99999
8/10/2019,11,860.8057,244.6731,129.8221,-99999,-99999,-99999
8/10/2019,12,947.9116,262.5232,121.1441,-99999,-99999,-99999
8/10/2019,13,986.7353,278.5291,111.6055,-99999,-99999,-99999
8/10/2019,14,976.5984,266.0856,101.9348,-99999,-99999,-99999
8/10/2019,15,888.0859,250.1697,110.1568,-99999,-99999,-99999
8/10/2019,16,741.8847,231.2444,86.3343,-99999,-99999,-99999
8/10/2019,17,549.0834,253.0517,74.8189,-99999,-99999,-99999
8/10/2019,18,325.0516,293.0565,64.0443,-99999,-99999,-99999
8/10/2019,19,106.2189,203.4941,36.3030,-99999,-99999,-99999
8/10/2019,20,0.6996,3.8958,0.8513,-99999,-99999,-99999
8/10/2019,21,-2.3600,-0.3813,-1.7683,-99999,-99999,-99999
8/10/2019,22,-2.2688,-0.3814,-1.6863,-99999,-99999,-99999
8/10/2019,23,-1.8710,-0.3814,-1.3940,-99999,-99999,-99999
8/11/2019,0,-1.7604,-0.3815,-1.2830,-99999,-99999,-99999
8/11/2019,1,-1.8385,-0.3815,-1.4967,-99999,-99999,-99999
8/11/2019,2,-1.8146,-0.3815,-1.3770,-99999,-99999,-99999
8/11/2019,3,-1.6571,-0.3781,-1.0616,-99999,-99999,-99999
8/11/2019,4,-1.6859,-0.3812,-1.0802,-99999,-99999,-99999
8/11/2019,5,-1.7686,-0.3815,-1.3985,-99999,-99999,-99999
8/11/2019,6,-2.0683,-0.3815,-1.6105,-99999,-99999,-99999
8/11/2019,7,52.6975,83.8962,31.2700,-99999,-99999,-99999
8/11/2019,8,251.2553,230.7799,98.6808,-99999,-99999,-99999
8/11/2019,9,432.7777,191.7596,155.8197,-99999,-99999,-99999
8/11/2019,10,681.1721,228.7530,127.8060,-99999,-99999,-99999
8/11/2019,11,843.8375,231.8534,155.5883,-99999,-99999,-99999
8/11/2019,12,884.2358,204.8776,238.8237,-99999,-99999,-99999
8/11/2019,13,764.7796,152.1317,285.8875,-99999,-99999,-99999
8/11/2019,14,841.2240,173.6250,271.0368,-99999,-99999,-99999
8/11/2019,15,793.5106,183.4501,221.6509,-99999,-99999,-99999
8/11/2019,16,690.9743,180.6700,183.6204,-99999,-99999,-99999
8/11/2019,17,526.1966,217.6999,120.2493,-99999,-99999,-99999
8/11/2019,18,321.2950,253.1664,92.6548,-99999,-99999,-99999
8/11/2019,19,102.6560,149.2585,50.0879,-99999,-99999,-99999
8/11/2019,20,0.4585,1.8733,0.7674,-99999,-99999,-99999
8/11/2019,21,-2.3600,-0.3813,-1.7683,-99999,-99999,-99999
8/11/2019,22,-2.3575,-0.3814,-1.7687,-99999,-99999,-99999
8/11/2019,23,-2.3288,-0.3814,-1.7690,-99999,-99999,-99999
8/12/2019,0,-2.1985,-0.3815,-1.7522,-99999,-99999,-99999
8/12/2019,1,-1.9646,-0.3815,-1.6259,-99999,-99999,-99999
8/12/2019,2,-1.8299,-0.3815,-1.3508,-99999,-99999,-99999
8/12/2019,3,-1.7040,-0.3815,-1.2287,-99999,-99999,-99999
8/12/2019,4,-1.6946,-0.3815,-1.1847,-99999,-99999,-99999
8/12/2019,5,-1.9010,-0.3815,-1.5745,-99999,-99999,-99999
8/12/2019,6,-2.0429,-0.3815,-1.5842,-99999,-99999,-99999
8/12/2019,7,55.9987,126.6706,25.1832,-99999,-99999,-99999
8/12/2019,8,260.4697,303.4021,61.8577,-99999,-99999,-99999
8/12/2019,9,484.6625,304.3944,77.0863,-99999,-99999,-99999
8/12/2019,10,690.3590,267.0596,86.3446,-99999,-99999,-99999
8/12/2019,11,847.5401,270.3993,98.3253,-99999,-99999,-99999
8/12/2019,12,952.2274,284.3934,101.8123,-99999,-99999,-99999
8/12/2019,13,990.6889,296.7300,100.5113,-99999,-99999,-99999
8/12/2019,14,970.0709,271.8401,97.2631,-99999,-99999,-99999
8/12/2019,15,871.5378,254.5898,109.3680,-99999,-99999,-99999
8/12/2019,16,729.9481,224.6249,127.2447,-99999,-99999,-99999
8/12/2019,17,518.8852,235.9102,108.2328,-99999,-99999,-99999
8/12/2019,18,320.6231,287.0333,72.6625,-99999,-99999,-99999
8/12/2019,19,92.0229,139.1484,43.6946,-99999,-99999,-99999
8/12/2019,20,-0.1348,0.5105,0.2622,-99999,-99999,-99999
8/12/2019,21,-2.3607,-0.3814,-1.7696,-99999,-99999,-99999
8/12/2019,22,-2.3613,-0.3815,-1.7693,-99999,-99999,-99999
8/12/2019,23,-2.3617,-0.3815,-1.7696,-99999,-99999,-99999
8/13/2019,0,-2.3340,-0.3816,-1.7696,-99999,-99999,-99999
8/13/2019,1,-2.1442,-0.3816,-1.6291,-99999,-99999,-99999
8/13/2019,2,-2.1979,-0.3816,-1.6628,-99999,-99999,-99999
8/13/2019,3,-2.3055,-0.3816,-1.7699,-99999,-99999,-99999
8/13/2019,4,-2.3137,-0.3816,-1.7700,-99999,-99999,-99999
8/13/2019,5,-2.3308,-0.3816,-1.7700,-99999,-99999,-99999
8/13/2019,6,-2.1713,-0.3816,-1.8107,-99999,-99999,-99999
8/13/2019,7,66.1559,139.9729,32.3818,-99999,-99999,-99999
8/13/2019,8,277.7107,324.5813,71.3799,-99999,-99999,-99999
8/13/2019,9,478.8205,286.6698,82.3566,-99999,-99999,-99999
8/13/2019,10,688.5960,248.7061,95.7691,-99999,-99999,-99999
8/13/2019,11,815.9717,233.1829,126.4135,-99999,-99999,-99999
8/13/2019,12,947.8961,264.2142,112.2515,-99999,-99999,-99999
8/13/2019,13,991.9601,281.5505,97.3196,-99999,-99999,-99999
8/13/2019,14,965.7290,260.4958,102.3456,-99999,-99999,-99999
8/13/2019,15,877.8778,245.5822,103.3695,-99999,-99999,-99999
8/13/2019,16,724.7311,219.1585,108.7244,-99999,-99999,-99999
8/13/2019,17,524.7102,225.6453,101.3939,-99999,-99999,-99999
8/13/2019,18,306.7650,259.9942,77.0365,-99999,-99999,-99999
8/13/2019,19,89.5900,131.4409,43.7855,-99999,-99999,-99999
8/13/2019,20,-0.2358,0.2743,0.2140,-99999,-99999,-99999
8/13/2019,21,-2.3606,-0.3814,-1.7688,-99999,-99999,-99999
8/13/2019,22,-2.3612,-0.3815,-1.7692,-99999,-99999,-99999
8/13/2019,23,-2.3616,-0.3815,-1.7695,-99999,-99999,-99999
8/14/2019,0,-2.3248,-0.3816,-1.7696,-99999,-99999,-99999
8/14/2019,1,-1.7126,-0.3816,-1.2904,-99999,-99999,-99999
8/14/2019,2,-2.0283,-0.3816,-1.7055,-99999,-99999,-99999
8/14/2019,3,-2.1533,-0.3816,-1.7688,-99999,-99999,-99999
8/14/2019,4,-2.3279,-0.3817,-1.7701,-99999,-99999,-99999
8/14/2019,5,-2.2411,-0.3817,-1.7632,-99999,-99999,-99999
8/14/2019,6,-2.1397,-0.3817,-1.7235,-99999,-99999,-99999
8/14/2019,7,44.9074,66.0310,27.5059,-99999,-99999,-99999
8/14/2019,8,235.7106,211.3432,92.7390,-99999,-99999,-99999
8/14/2019,9,437.4003,187.7249,169.7736,-99999,-99999,-99999
8/14/2019,10,645.2931,174.2168,238.0980,-99999,-99999,-99999
8/14/2019,11,765.2311,180.4502,240.7308,-99999,-99999,-99999
8/14/2019,12,869.4848,192.6303,274.4096,-99999,-99999,-99999
8/14/2019,13,948.2370,236.2191,218.7577,-99999,-99999,-99999
8/14/2019,14,868.9367,196.8797,222.7314,-99999,-99999,-99999
8/14/2019,15,789.2169,179.4372,226.9845,-99999,-99999,-99999
8/14/2019,16,606.2737,139.4006,205.9190,-99999,-99999,-99999
8/14/2019,17,509.0388,191.1587,150.2423,-99999,-99999,-99999
8/14/2019,18,288.0891,209.1856,98.4150,-99999,-99999,-99999
8/14/2019,19,74.2334,80.3138,42.7795,-99999,-99999,-99999
8/14/2019,20,-0.6928,-0.1881,-0.1954,-99999,-99999,-99999
8/14/2019,21,-2.3602,-0.3813,-1.7685,-99999,-99999,-99999
8/14/2019,22,-2.3345,-0.3814,-1.7690,-99999,-99999,-99999
8/14/2019,23,-2.2699,-0.3815,-1.7692,-99999,-99999,-99999
8/15/2019,0,-2.0736,-0.3815,-1.7692,-99999,-99999,-99999
8/15/2019,1,-2.1607,-0.3816,-1.7697,-99999,-99999,-99999
8/15/2019,2,-2.1818,-0.3816,-1.7698,-99999,-99999,-99999
8/15/2019,3,-2.2248,-0.3816,-1.7700,-99999,-99999,-99999
8/15/2019,4,-2.2916,-0.3816,-1.7700,-99999,-99999,-99999
8/15/2019,5,-2.3298,-0.3816,-1.7701,-99999,-99999,-99999
8/15/2019,6,-2.1812,-0.3817,-1.7457,-99999,-99999,-99999
8/15/2019,7,51.0490,86.7812,28.4358,-99999,-99999,-99999
8/15/2019,8,251.7950,265.9174,76.3842,-99999,-99999,-99999
8/15/2019,9,469.8861,262.9518,100.4683,-99999,-99999,-99999
8/15/2019,10,671.4444,235.9162,111.9635,-99999,-99999,-99999
8/15/2019,11,836.8403,249.8024,112.7707,-99999,-99999,-99999
8/15/2019,12,953.2256,273.2209,112.5885,-99999,-99999,-99999
8/15/2019,13,990.2398,283.1505,120.8033,-99999,-99999,-99999
8/15/2019,14,963.3554,254.0113,121.0030,-99999,-99999,-99999
8/15/2019,15,871.7471,236.5135,116.0333,-99999,-99999,-99999
8/15/2019,16,722.0966,208.0017,115.2652,-99999,-99999,-99999
8/15/2019,17,519.3355,215.7489,104.6935,-99999,-99999,-99999
8/15/2019,18,280.5116,219.6602,85.2948,-99999,-99999,-99999
8/15/2019,19,80.5182,111.4391,41.7329,-99999,-99999,-99999
8/15/2019,20,-0.7097,-0.1007,-0.2243,-99999,-99999,-99999
8/15/2019,21,-2.3602,-0.3813,-1.7684,-99999,-99999,-99999
8/15/2019,22,-2.3608,-0.3814,-1.7689,-99999,-99999,-99999
8/15/2019,23,-2.3532,-0.3815,-1.7692,-99999,-99999,-99999
8/16/2019,0,-2.2117,-0.3815,-1.7695,-99999,-99999,-99999
8/16/2019,1,-2.0950,-0.3816,-1.7692,-99999,-99999,-99999
8/16/2019,2,-2.1549,-0.3816,-1.7697,-99999,-99999,-99999
8/16/2019,3,-2.2247,-0.3816,-1.7698,-99999,-99999,-99999
8/16/2019,4,-2.2118,-0.3816,-1.7700,-99999,-99999,-99999
8/16/2019,5,-2.2959,-0.3816,-1.7700,-99999,-99999,-99999
8/16/2019,6,-2.2904,-0.3817,-1.8605,-99999,-99999,-99999
8/16/2019,7,51.4718,112.9414,24.2023,-99999,-99999,-99999
8/16/2019,8,249.5279,290.4068,66.1874,-99999,-99999,-99999
8/16/2019,9,474.5841,277.6878,91.4732,-99999,-99999,-99999
8/16/2019,10,678.7359,242.3078,102.4920,-99999,-99999,-99999
8/16/2019,11,836.6504,248.9113,111.8398,-99999,-99999,-99999
8/16/2019,12,934.9056,263.7986,120.6452,-99999,-99999,-99999
8/16/2019,13,979.4972,281.6893,118.7518,-99999,-99999,-99999
8/16/2019,14,961.3436,251.3408,123.3514,-99999,-99999,-99999
8/16/2019,15,866.5613,234.0532,125.4381,-99999,-99999,-99999
8/16/2019,16,717.6365,207.9276,117.1072,-99999,-99999,-99999
8/16/2019,17,513.2894,219.6309,105.2722,-99999,-99999,-99999
8/16/2019,18,291.1183,246.5820,80.7636,-99999,-99999,-99999
8/16/2019,19,82.4133,133.1794,37.9326,-99999,-99999,-99999
8/16/2019,20,-0.9963,-0.1817,-0.4989,-99999,-99999,-99999
8/16/2019,21,-2.3605,-0.3814,-1.7687,-99999,-99999,-99999
8/16/2019,22,-2.3612,-0.3815,-1.7692,-99999,-99999,-99999
8/16/2019,23,-2.3609,-0.3815,-1.7694,-99999,-99999,-99999
8/17/2019,0,-2.3605,-0.3816,-1.7697,-99999,-99999,-99999
8/17/2019,1,-2.1376,-0.3816,-1.7064,-99999,-99999,-99999
8/17/2019,2,-2.2979,-0.3816,-1.7698,-99999,-99999,-99999
8/17/2019,3,-2.2390,-0.3816,-1.7700,-99999,-99999,-99999
8/17/2019,4,-2.2336,-0.3816,-1.7700,-99999,-99999,-99999
8/17/2019,5,-2.1526,-0.3816,-1.7689,-99999,-99999,-99999
8/17/2019,6,-2.2258,-0.3816,-1.7287,-99999,-99999,-99999
8/17/2019,7,48.4507,90.1629,25.3663,-99999,-99999,-99999
8/17/2019,8,247.2185,271.3323,74.9762,-99999,-99999,-99999
8/17/2019,9,473.0962,265.4635,105.2639,-99999,-99999,-99999
8/17/2019,10,673.5777,224.1183,128.0331,-99999,-99999,-99999
8/17/2019,11,837.6930,225.4208,163.8170,-99999,-99999,-99999
8/17/2019,12,934.1926,231.4000,200.8058,-99999,-99999,-99999
8/17/2019,13,886.9237,203.3131,248.1891,-99999,-99999,-99999
8/17/2019,14,899.2873,193.5325,258.2520,-99999,-99999,-99999
8/17/2019,15,822.7907,187.0310,247.0860,-99999,-99999,-99999
8/17/2019,16,704.5047,190.8608,179.7801,-99999,-99999,-99999
8/17/2019,17,507.2412,215.3574,135.8483,-99999,-99999,-99999
8/17/2019,18,289.0308,234.2981,92.2705,-99999,-99999,-99999
8/17/2019,19,80.0104,119.6804,39.6083,-99999,-99999,-99999
8/17/2019,20,-1.0729,-0.2859,-0.5549,-99999,-99999,-99999
8/17/2019,21,-2.3608,-0.3814,-1.7918,-99999,-99999,-99999
8/17/2019,22,-2.3613,-0.3815,-1.7693,-99999,-99999,-99999
8/17/2019,23,-2.3617,-0.3816,-1.7696,-99999,-99999,-99999
8/18/2019,0,-2.3455,-0.3816,-1.7677,-99999,-99999,-99999
8/18/2019,1,-2.3126,-0.3816,-1.7699,-99999,-99999,-99999
8/18/2019,2,-2.2278,-0.3816,-1.7698,-99999,-99999,-99999
8/18/2019,3,-2.2531,-0.3816,-1.7689,-99999,-99999,-99999
8/18/2019,4,-2.0951,-0.3816,-1.7342,-99999,-99999,-99999
8/18/2019,5,-2.1143,-0.3817,-1.7559,-99999,-99999,-99999
8/18/2019,6,-2.0474,-0.3817,-1.4999,-99999,-99999,-99999
8/18/2019,7,40.6691,29.8293,31.9330,-99999,-99999,-99999
8/18/2019,8,207.9412,135.2431,120.5201,-99999,-99999,-99999
8/18/2019,9,512.6329,211.1022,210.4485,-99999,-99999,-99999
8/18/2019,10,653.6802,170.3221,238.6424,-99999,-99999,-99999
8/18/2019,11,801.0732,190.6714,234.3372,-99999,-99999,-99999
8/18/2019,12,932.5745,239.2208,173.3416,-99999,-99999,-99999
8/18/2019,13,962.4039,252.7257,158.1529,-99999,-99999,-99999
8/18/2019,14,957.9604,246.6510,127.2455,-99999,-99999,-99999
8/18/2019,15,869.7864,240.9969,113.4185,-99999,-99999,-99999
8/18/2019,16,722.4919,222.5513,95.5729,-99999,-99999,-99999
8/18/2019,17,522.6280,252.7404,93.2928,-99999,-99999,-99999
8/18/2019,18,303.3410,277.9643,71.7184,-99999,-99999,-99999
8/18/2019,19,86.3303,153.8347,36.6396,-99999,-99999,-99999
8/18/2019,20,-1.2594,-0.2482,-0.7387,-99999,-99999,-99999
8/18/2019,21,-2.3608,-0.3814,-1.7689,-99999,-99999,-99999
8/18/2019,22,-2.3389,-0.3815,-1.7692,-99999,-99999,-99999
8/18/2019,23,-2.1873,-0.3815,-1.7528,-99999,-99999,-99999
8/19/2019,0,-2.1965,-0.3816,-1.6797,-99999,-99999,-99999
8/19/2019,1,-1.8683,-0.3816,-1.4654,-99999,-99999,-99999
8/19/2019,2,-1.7943,-0.3816,-1.3978,-99999,-99999,-99999
8/19/2019,3,-1.6927,-0.3801,-1.1499,-99999,-99999,-99999
8/19/2019,4,-1.8964,-0.3816,-1.4612,-99999,-99999,-99999
8/19/2019,5,-1.9950,-0.3816,-1.7052,-99999,-99999,-99999
8/19/2019,6,-2.2072,-0.3816,-1.6722,-99999,-99999,-99999
8/19/2019,7,35.8614,23.8733,28.6183,-99999,-99999,-99999
8/19/2019,8,236.1756,194.0013,102.7247,-99999,-99999,-99999
8/19/2019,9,477.6315,585.3736,143.0189,-99999,-99999,-99999
8/19/2019,10,651.9126,655.8643,143.3822,-99999,-99999,-99999
8/19/2019,11,846.8504,645.5941,149.7611,-99999,-99999,-99999
8/19/2019,12,940.0759,619.7333,183.0545,-99999,-99999,-99999
8/19/2019,13,926.0574,539.2169,250.8250,-99999,-99999,-99999
8/19/2019,14,803.0858,428.7539,262.9796,-99999,-99999,-99999
8/19/2019,15,817.8238,546.7312,194.0370,-99999,-99999,-99999
