,DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
3354,5/20/2015,19,41.8942,0.2286,41.7764,-99999.0,-99999.0,-99999.0
3355,5/20/2015,20,-1.605,-0.1461,-1.6455,-99999.0,-99999.0,-99999.0
3356,5/20/2015,21,-2.3791,-0.2319,-2.4891,-99999.0,-99999.0,-99999.0
3357,5/20/2015,22,-2.3393,-0.1241,-2.2998,-99999.0,-99999.0,-99999.0
3358,5/20/2015,23,-2.3532,-0.1496,-2.3681,-99999.0,-99999.0,-99999.0
3359,5/21/2015,0,-2.0189,-0.2274,-2.0729,-99999.0,-99999.0,-99999.0
3360,5/21/2015,1,-2.17,-0.2489,-2.1857,-99999.0,-99999.0,-99999.0
3361,5/21/2015,2,-2.4191,-0.3898,-2.4952,-99999.0,-99999.0,-99999.0
3362,5/21/2015,3,-2.3803,-0.3752,-2.4951,-99999.0,-99999.0,-99999.0
3363,5/21/2015,4,-2.3751,-0.3819,-2.3767,-99999.0,-99999.0,-99999.0
3364,5/21/2015,5,-2.1145,-0.2816,-2.1377,-99999.0,-99999.0,-99999.0
3365,5/21/2015,6,-0.6841,-0.0285,-0.6791,-99999.0,-99999.0,-99999.0
3366,5/21/2015,7,47.7456,0.1185,47.3395,-99999.0,-99999.0,-99999.0
3367,5/21/2015,8,184.1452,4.3473,180.8588,-99999.0,-99999.0,-99999.0
3368,5/21/2015,9,281.612,15.6352,272.4318,-99999.0,-99999.0,-99999.0
3369,5/21/2015,10,48.2852,0.3055,48.0953,-99999.0,-99999.0,-99999.0
3370,5/21/2015,11,13.2777,-0.2204,13.3057,-99999.0,-99999.0,-99999.0
3371,5/21/2015,12,6.6185,-0.1739,6.7385,-99999.0,-99999.0,-99999.0
3372,5/21/2015,13,10.0504,0.1773,9.9238,-99999.0,-99999.0,-99999.0
3373,5/21/2015,14,15.0091,-0.2432,15.18,-99999.0,-99999.0,-99999.0
3374,5/21/2015,15,67.5129,-0.082,67.4003,-99999.0,-99999.0,-99999.0
3375,5/21/2015,16,251.4164,0.8896,251.0145,-99999.0,-99999.0,-99999.0
3376,5/21/2015,17,338.0249,1.6216,338.3031,-99999.0,-99999.0,-99999.0
3377,5/21/2015,18,220.73,1.671,221.3187,-99999.0,-99999.0,-99999.0
3378,5/21/2015,19,71.0537,0.307,71.2821,-99999.0,-99999.0,-99999.0
3379,5/21/2015,20,0.6124,-0.2182,0.6456,-99999.0,-99999.0,-99999.0
3380,5/21/2015,21,-2.38,-0.391,-2.4393,-99999.0,-99999.0,-99999.0
3381,5/21/2015,22,-2.3803,-0.3912,-2.4607,-99999.0,-99999.0,-99999.0
3382,5/21/2015,23,-2.1037,-0.3701,-2.1473,-99999.0,-99999.0,-99999.0
3383,5/22/2015,0,-2.1769,-0.3578,-2.0951,-99999.0,-99999.0,-99999.0
3384,5/22/2015,1,-2.1075,-0.3473,-2.0298,-99999.0,-99999.0,-99999.0
3385,5/22/2015,2,-2.0459,-0.24,-2.0317,-99999.0,-99999.0,-99999.0
3386,5/22/2015,3,-2.0677,-0.2064,-1.9833,-99999.0,-99999.0,-99999.0
3387,5/22/2015,4,-1.8578,-0.0546,-1.812,-99999.0,-99999.0,-99999.0
3388,5/22/2015,5,-2.41,-0.383,-2.4608,-99999.0,-99999.0,-99999.0
3389,5/22/2015,6,0.9195,1.01,0.7651,-99999.0,-99999.0,-99999.0
3390,5/22/2015,7,108.3194,73.4703,81.5271,-99999.0,-99999.0,-99999.0
3391,5/22/2015,8,200.9993,67.6157,171.3296,-99999.0,-99999.0,-99999.0
3392,5/22/2015,9,519.0569,24.7598,508.6574,-99999.0,-99999.0,-99999.0
3393,5/22/2015,10,701.9037,1.4673,700.9695,-99999.0,-99999.0,-99999.0
3394,5/22/2015,11,726.1744,0.9345,725.9097,-99999.0,-99999.0,-99999.0
3395,5/22/2015,12,801.7062,1.3805,801.1135,-99999.0,-99999.0,-99999.0
3396,5/22/2015,13,721.9012,1.7683,720.9286,-99999.0,-99999.0,-99999.0
3397,5/22/2015,14,750.4769,2.0836,749.4291,-99999.0,-99999.0,-99999.0
3398,5/22/2015,15,547.4626,1.4994,547.1043,-99999.0,-99999.0,-99999.0
3399,5/22/2015,16,675.6739,1.3071,674.8913,-99999.0,-99999.0,-99999.0
3400,5/22/2015,17,504.3615,1.0516,507.1927,-99999.0,-99999.0,-99999.0
3401,5/22/2015,18,220.4351,0.518,222.1759,-99999.0,-99999.0,-99999.0
3402,5/22/2015,19,83.8748,0.2671,84.8214,-99999.0,-99999.0,-99999.0
3403,5/22/2015,20,0.5093,-0.3231,0.5193,-99999.0,-99999.0,-99999.0
3404,5/22/2015,21,-2.3817,-0.3911,-2.4939,-99999.0,-99999.0,-99999.0
3405,5/22/2015,22,-2.3856,-0.3911,-2.4944,-99999.0,-99999.0,-99999.0
3406,5/22/2015,23,-2.2967,-0.39,-2.3629,-99999.0,-99999.0,-99999.0
3407,5/23/2015,0,-2.3587,-0.3912,-2.2013,-99999.0,-99999.0,-99999.0
3408,5/23/2015,1,-2.3562,-0.3913,-2.226,-99999.0,-99999.0,-99999.0
3409,5/23/2015,2,-2.2826,-0.3913,-2.0951,-99999.0,-99999.0,-99999.0
3410,5/23/2015,3,-2.1076,-0.3913,-1.9149,-99999.0,-99999.0,-99999.0
3411,5/23/2015,4,-2.2882,-0.3913,-2.0752,-99999.0,-99999.0,-99999.0
3412,5/23/2015,5,-2.2915,-0.3913,-2.2344,-99999.0,-99999.0,-99999.0
3413,5/23/2015,6,-0.002,-0.3913,-0.0345,-99999.0,-99999.0,-99999.0
3414,5/23/2015,7,99.4962,-0.3913,98.0191,-99999.0,-99999.0,-99999.0
3415,5/23/2015,8,273.5041,-0.2999,269.2544,-99999.0,-99999.0,-99999.0
3416,5/23/2015,9,420.7401,0.3214,417.6119,-99999.0,-99999.0,-99999.0
3417,5/23/2015,10,354.0752,0.5004,352.6264,-99999.0,-99999.0,-99999.0
3418,5/23/2015,11,427.2307,0.6839,426.403,-99999.0,-99999.0,-99999.0
3419,5/23/2015,12,770.6304,1.7933,769.0885,-99999.0,-99999.0,-99999.0
3420,5/23/2015,13,123.1685,0.3048,122.5864,-99999.0,-99999.0,-99999.0
3421,5/23/2015,14,539.0213,0.8702,538.3604,-99999.0,-99999.0,-99999.0
3422,5/23/2015,15,710.6166,1.6689,708.8893,-99999.0,-99999.0,-99999.0
3423,5/23/2015,16,663.7912,1.4509,663.8195,-99999.0,-99999.0,-99999.0
3424,5/23/2015,17,501.949,0.7912,505.0506,-99999.0,-99999.0,-99999.0
3425,5/23/2015,18,305.5839,0.3949,309.131,-99999.0,-99999.0,-99999.0
3426,5/23/2015,19,45.0723,-0.07,45.5288,-99999.0,-99999.0,-99999.0
3427,5/23/2015,20,-0.8694,-0.3909,-0.8987,-99999.0,-99999.0,-99999.0
3428,5/23/2015,21,-2.1685,-0.3908,-2.1694,-99999.0,-99999.0,-99999.0
3429,5/23/2015,22,-1.7192,-0.3271,-1.7758,-99999.0,-99999.0,-99999.0
3430,5/23/2015,23,-1.7109,-0.3328,-1.755,-99999.0,-99999.0,-99999.0
3431,5/24/2015,0,-1.5112,0.0716,-1.4574,-99999.0,-99999.0,-99999.0
3432,5/24/2015,1,-1.8593,-0.06,-1.7449,-99999.0,-99999.0,-99999.0
3433,5/24/2015,2,-2.088,-0.1148,-2.0485,-99999.0,-99999.0,-99999.0
3434,5/24/2015,3,-2.0019,-0.3747,-1.9274,-99999.0,-99999.0,-99999.0
3435,5/24/2015,4,-1.3685,-0.453,-1.2368,-99999.0,-99999.0,-99999.0
3436,5/24/2015,5,-1.3492,-0.4733,-1.1822,-99999.0,-99999.0,-99999.0
3437,5/24/2015,6,-1.2505,-0.3915,-1.2664,-99999.0,-99999.0,-99999.0
3438,5/24/2015,7,8.5682,-0.3915,8.2207,-99999.0,-99999.0,-99999.0
3439,5/24/2015,8,69.3139,-0.1655,68.9387,-99999.0,-99999.0,-99999.0
3440,5/24/2015,9,228.7125,0.3911,229.094,-99999.0,-99999.0,-99999.0
3441,5/24/2015,10,644.9942,0.5451,641.5643,-99999.0,-99999.0,-99999.0
3442,5/24/2015,11,878.7927,1.4845,876.4837,-99999.0,-99999.0,-99999.0
3443,5/24/2015,12,997.1903,2.4901,994.3171,-99999.0,-99999.0,-99999.0
3444,5/24/2015,13,978.1237,2.3058,975.9355,-99999.0,-99999.0,-99999.0
3445,5/24/2015,14,787.8996,2.0802,786.4073,-99999.0,-99999.0,-99999.0
3446,5/24/2015,15,706.6209,1.8297,705.8901,-99999.0,-99999.0,-99999.0
3447,5/24/2015,16,615.3309,1.2582,614.9834,-99999.0,-99999.0,-99999.0
3448,5/24/2015,17,492.636,0.8378,494.8768,-99999.0,-99999.0,-99999.0
3449,5/24/2015,18,267.3792,0.426,269.8987,-99999.0,-99999.0,-99999.0
3450,5/24/2015,19,92.4888,0.3521,94.2536,-99999.0,-99999.0,-99999.0
3451,5/24/2015,20,0.625,-0.3894,0.618,-99999.0,-99999.0,-99999.0
3452,5/24/2015,21,-2.3795,-0.3911,-2.4942,-99999.0,-99999.0,-99999.0
3453,5/24/2015,22,-2.3798,-0.3912,-2.4946,-99999.0,-99999.0,-99999.0
3454,5/24/2015,23,-2.3803,-0.3912,-2.4951,-99999.0,-99999.0,-99999.0
3455,5/25/2015,0,-2.3805,-0.3913,-2.4466,-99999.0,-99999.0,-99999.0
3456,5/25/2015,1,-2.3611,-0.3913,-2.2369,-99999.0,-99999.0,-99999.0
3457,5/25/2015,2,-2.287,-0.3913,-2.1539,-99999.0,-99999.0,-99999.0
3458,5/25/2015,3,-1.7305,-0.1125,-1.674,-99999.0,-99999.0,-99999.0
3459,5/25/2015,4,-2.2014,-0.3913,-2.105,-99999.0,-99999.0,-99999.0
3460,5/25/2015,5,-1.8289,-0.3181,-1.6531,-99999.0,-99999.0,-99999.0
3461,5/25/2015,6,-0.5736,-0.0946,-0.5675,-99999.0,-99999.0,-99999.0
3462,5/25/2015,7,34.5662,0.016,34.4717,-99999.0,-99999.0,-99999.0
3463,5/25/2015,8,108.454,0.271,108.222,-99999.0,-99999.0,-99999.0
3464,5/25/2015,9,291.0409,0.4064,289.6418,-99999.0,-99999.0,-99999.0
3465,5/25/2015,10,427.1423,0.4966,425.5419,-99999.0,-99999.0,-99999.0
3466,5/25/2015,11,568.8682,0.8827,567.3997,-99999.0,-99999.0,-99999.0
3467,5/25/2015,12,652.0873,1.3031,650.3392,-99999.0,-99999.0,-99999.0
3468,5/25/2015,13,518.792,1.1542,517.5328,-99999.0,-99999.0,-99999.0
3469,5/25/2015,14,926.8785,2.3146,926.1015,-99999.0,-99999.0,-99999.0
3470,5/25/2015,15,739.1478,2.0029,738.6144,-99999.0,-99999.0,-99999.0
3471,5/25/2015,16,516.1373,1.1187,515.7505,-99999.0,-99999.0,-99999.0
3472,5/25/2015,17,413.8458,0.6498,415.2015,-99999.0,-99999.0,-99999.0
3473,5/25/2015,18,275.4726,0.3372,277.7117,-99999.0,-99999.0,-99999.0
3474,5/25/2015,19,77.3645,0.2609,78.4857,-99999.0,-99999.0,-99999.0
3475,5/25/2015,20,1.3626,-0.3607,1.3494,-99999.0,-99999.0,-99999.0
3476,5/25/2015,21,-2.2465,-0.391,-2.2722,-99999.0,-99999.0,-99999.0
3477,5/25/2015,22,-1.786,-0.3831,-1.7833,-99999.0,-99999.0,-99999.0
3478,5/25/2015,23,-2.3351,-0.391,-2.21,-99999.0,-99999.0,-99999.0
3479,5/26/2015,0,-2.3014,-0.3912,-2.1809,-99999.0,-99999.0,-99999.0
3480,5/26/2015,1,-2.1065,-0.3864,-2.0592,-99999.0,-99999.0,-99999.0
3481,5/26/2015,2,-1.6806,-0.2595,-1.6645,-99999.0,-99999.0,-99999.0
3482,5/26/2015,3,-1.6522,-0.1442,-1.6058,-99999.0,-99999.0,-99999.0
3483,5/26/2015,4,-1.6588,-0.2076,-1.5535,-99999.0,-99999.0,-99999.0
3484,5/26/2015,5,-1.6821,-0.1498,-1.6124,-99999.0,-99999.0,-99999.0
3485,5/26/2015,6,-0.34,-0.0748,-0.3675,-99999.0,-99999.0,-99999.0
3486,5/26/2015,7,32.8418,0.0674,32.7009,-99999.0,-99999.0,-99999.0
3487,5/26/2015,8,177.1925,0.3123,175.949,-99999.0,-99999.0,-99999.0
3488,5/26/2015,9,398.7656,0.3807,395.9007,-99999.0,-99999.0,-99999.0
3489,5/26/2015,10,665.7965,0.6092,663.1634,-99999.0,-99999.0,-99999.0
3490,5/26/2015,11,756.6784,1.2725,755.5355,-99999.0,-99999.0,-99999.0
3491,5/26/2015,12,889.336,2.0961,888.2084,-99999.0,-99999.0,-99999.0
3492,5/26/2015,13,733.521,2.2066,732.6734,-99999.0,-99999.0,-99999.0
3493,5/26/2015,14,745.1053,2.4068,744.495,-99999.0,-99999.0,-99999.0
3494,5/26/2015,15,863.7251,2.5804,862.9186,-99999.0,-99999.0,-99999.0
3495,5/26/2015,16,716.3068,2.2247,715.3099,-99999.0,-99999.0,-99999.0
3496,5/26/2015,17,410.1554,1.1926,411.7709,-99999.0,-99999.0,-99999.0
3497,5/26/2015,18,284.0209,0.6879,286.5359,-99999.0,-99999.0,-99999.0
3498,5/26/2015,19,68.7517,0.2975,69.6191,-99999.0,-99999.0,-99999.0
3499,5/26/2015,20,-0.8207,-0.3909,-0.8309,-99999.0,-99999.0,-99999.0
3500,5/26/2015,21,-2.3784,-0.391,-2.384,-99999.0,-99999.0,-99999.0
3501,5/26/2015,22,-2.2841,-0.3911,-2.0771,-99999.0,-99999.0,-99999.0
3502,5/26/2015,23,-2.3372,-0.3911,-2.1608,-99999.0,-99999.0,-99999.0
3503,5/27/2015,0,-1.8043,-0.3833,-1.7842,-99999.0,-99999.0,-99999.0
3504,5/27/2015,1,-2.2026,-0.3911,-1.9227,-99999.0,-99999.0,-99999.0
3505,5/27/2015,2,-1.901,-0.3793,-1.8198,-99999.0,-99999.0,-99999.0
3506,5/27/2015,3,-1.7688,-0.3822,-1.7809,-99999.0,-99999.0,-99999.0
3507,5/27/2015,4,-2.128,-0.3882,-2.1156,-99999.0,-99999.0,-99999.0
3508,5/27/2015,5,-2.3817,-0.3912,-2.4928,-99999.0,-99999.0,-99999.0
3509,5/27/2015,6,0.3555,-0.3913,0.3878,-99999.0,-99999.0,-99999.0
3510,5/27/2015,7,40.7514,0.0239,40.524,-99999.0,-99999.0,-99999.0
3511,5/27/2015,8,221.2506,0.3308,219.603,-99999.0,-99999.0,-99999.0
3512,5/27/2015,9,399.2039,0.4075,396.3166,-99999.0,-99999.0,-99999.0
3513,5/27/2015,10,514.5119,0.5168,512.9447,-99999.0,-99999.0,-99999.0
3514,5/27/2015,11,814.9536,1.5219,814.7524,-99999.0,-99999.0,-99999.0
3515,5/27/2015,12,947.5438,2.4993,947.4915,-99999.0,-99999.0,-99999.0
3516,5/27/2015,13,890.6072,2.5284,890.9102,-99999.0,-99999.0,-99999.0
3517,5/27/2015,14,839.2549,2.8172,839.4287,-99999.0,-99999.0,-99999.0
3518,5/27/2015,15,789.6593,2.5204,789.9883,-99999.0,-99999.0,-99999.0
3519,5/27/2015,16,661.6357,2.2683,660.5902,-99999.0,-99999.0,-99999.0
3520,5/27/2015,17,494.3621,1.7596,496.3332,-99999.0,-99999.0,-99999.0
3521,5/27/2015,18,261.1425,1.0566,262.7672,-99999.0,-99999.0,-99999.0
3522,5/27/2015,19,85.9293,0.3222,86.8872,-99999.0,-99999.0,-99999.0
3523,5/27/2015,20,-0.5426,-0.391,-0.5728,-99999.0,-99999.0,-99999.0
3524,5/27/2015,21,-2.3722,-0.391,-2.4169,-99999.0,-99999.0,-99999.0
3525,5/27/2015,22,-2.3603,-0.3911,-2.2698,-99999.0,-99999.0,-99999.0
3526,5/27/2015,23,-2.2026,-0.3912,-2.0645,-99999.0,-99999.0,-99999.0
3527,5/28/2015,0,-1.9962,-0.3912,-1.9491,-99999.0,-99999.0,-99999.0
3528,5/28/2015,1,-1.833,-0.3912,-1.7909,-99999.0,-99999.0,-99999.0
3529,5/28/2015,2,-1.6468,-0.3244,-1.5679,-99999.0,-99999.0,-99999.0
3530,5/28/2015,3,-1.635,-0.217,-1.5293,-99999.0,-99999.0,-99999.0
3531,5/28/2015,4,-1.7266,-0.3529,-1.7657,-99999.0,-99999.0,-99999.0
3532,5/28/2015,5,-1.7122,-0.2758,-1.6826,-99999.0,-99999.0,-99999.0
3533,5/28/2015,6,0.1852,-0.0377,0.1827,-99999.0,-99999.0,-99999.0
3534,5/28/2015,7,41.8886,0.0611,41.7264,-99999.0,-99999.0,-99999.0
3535,5/28/2015,8,186.8179,0.0535,184.9482,-99999.0,-99999.0,-99999.0
3536,5/28/2015,9,360.1249,0.3658,358.763,-99999.0,-99999.0,-99999.0
3537,5/28/2015,10,651.7867,0.7763,649.7365,-99999.0,-99999.0,-99999.0
3538,5/28/2015,11,879.0995,1.4584,880.0503,-99999.0,-99999.0,-99999.0
3539,5/28/2015,12,893.5246,2.0771,895.1302,-99999.0,-99999.0,-99999.0
3540,5/28/2015,13,981.9714,2.534,983.7883,-99999.0,-99999.0,-99999.0
3541,5/28/2015,14,960.6652,2.8581,962.0999,-99999.0,-99999.0,-99999.0
3542,5/28/2015,15,845.586,2.3591,845.8921,-99999.0,-99999.0,-99999.0
3543,5/28/2015,16,720.6674,2.3107,718.9968,-99999.0,-99999.0,-99999.0
3544,5/28/2015,17,503.4045,1.2776,505.3303,-99999.0,-99999.0,-99999.0
3545,5/28/2015,18,211.5257,0.5784,212.5563,-99999.0,-99999.0,-99999.0
3546,5/28/2015,19,56.5185,0.0641,56.4631,-99999.0,-99999.0,-99999.0
3547,5/28/2015,20,0.0088,-0.3896,-0.0106,-99999.0,-99999.0,-99999.0
3548,5/28/2015,21,-2.2449,-0.3863,-2.1915,-99999.0,-99999.0,-99999.0
3549,5/28/2015,22,-2.3795,-0.3911,-2.3837,-99999.0,-99999.0,-99999.0
3550,5/28/2015,23,-2.3797,-0.3912,-2.3001,-99999.0,-99999.0,-99999.0
3551,5/29/2015,0,-2.342,-0.3912,-2.1379,-99999.0,-99999.0,-99999.0
3552,5/29/2015,1,-2.278,-0.3912,-2.0435,-99999.0,-99999.0,-99999.0
3553,5/29/2015,2,-1.9549,-0.3629,-1.8303,-99999.0,-99999.0,-99999.0
3554,5/29/2015,3,-1.9725,-0.3229,-1.8005,-99999.0,-99999.0,-99999.0
3555,5/29/2015,4,-2.2438,-0.3912,-2.1289,-99999.0,-99999.0,-99999.0
3556,5/29/2015,5,-2.007,-0.391,-1.9166,-99999.0,-99999.0,-99999.0
3557,5/29/2015,6,-0.2953,-0.2327,-0.3081,-99999.0,-99999.0,-99999.0
3558,5/29/2015,7,2.5293,0.5113,2.4539,-99999.0,-99999.0,-99999.0
3559,5/29/2015,8,13.8012,-0.1127,13.7655,-99999.0,-99999.0,-99999.0
3560,5/29/2015,9,97.1238,-0.5928,96.8581,-99999.0,-99999.0,-99999.0
3561,5/29/2015,10,671.0597,0.4871,666.1073,-99999.0,-99999.0,-99999.0
3562,5/29/2015,11,873.9269,1.7334,869.8115,-99999.0,-99999.0,-99999.0
3563,5/29/2015,12,985.1085,2.535,981.3573,-99999.0,-99999.0,-99999.0
3564,5/29/2015,13,1019.3198,2.8811,1016.5692,-99999.0,-99999.0,-99999.0
3565,5/29/2015,14,985.5792,2.751,983.4401,-99999.0,-99999.0,-99999.0
3566,5/29/2015,15,889.868,2.2175,888.1845,-99999.0,-99999.0,-99999.0
3567,5/29/2015,16,742.7061,1.7439,742.101,-99999.0,-99999.0,-99999.0
3568,5/29/2015,17,538.9736,0.9219,541.1713,-99999.0,-99999.0,-99999.0
3569,5/29/2015,18,306.8371,0.6665,309.1937,-99999.0,-99999.0,-99999.0
3570,5/29/2015,19,103.2121,0.392,105.0209,-99999.0,-99999.0,-99999.0
3571,5/29/2015,20,0.1012,-0.3506,0.161,-99999.0,-99999.0,-99999.0
3572,5/29/2015,21,-2.4035,-0.3911,-2.4939,-99999.0,-99999.0,-99999.0
3573,5/29/2015,22,-2.3797,-0.3912,-2.4772,-99999.0,-99999.0,-99999.0
3574,5/29/2015,23,-2.3799,-0.3912,-2.4696,-99999.0,-99999.0,-99999.0
3575,5/30/2015,0,-2.3802,-0.3912,-2.4658,-99999.0,-99999.0,-99999.0
3576,5/30/2015,1,-2.3804,-0.3913,-2.475,-99999.0,-99999.0,-99999.0
3577,5/30/2015,2,-2.3805,-0.3913,-2.4914,-99999.0,-99999.0,-99999.0
3578,5/30/2015,3,-2.3803,-0.3913,-2.4502,-99999.0,-99999.0,-99999.0
3579,5/30/2015,4,-2.3726,-0.3913,-2.4112,-99999.0,-99999.0,-99999.0
3580,5/30/2015,5,-2.3709,-0.3913,-2.4252,-99999.0,-99999.0,-99999.0
3581,5/30/2015,6,1.5424,-0.3913,1.5614,-99999.0,-99999.0,-99999.0
3582,5/30/2015,7,108.3596,-0.4705,106.6669,-99999.0,-99999.0,-99999.0
3583,5/30/2015,8,345.0268,-0.3293,339.6847,-99999.0,-99999.0,-99999.0
3584,5/30/2015,9,438.7138,0.6837,434.8847,-99999.0,-99999.0,-99999.0
3585,5/30/2015,10,634.9131,1.12,631.0254,-99999.0,-99999.0,-99999.0
3586,5/30/2015,11,851.7713,2.177,848.2098,-99999.0,-99999.0,-99999.0
3587,5/30/2015,12,888.7365,2.429,885.7203,-99999.0,-99999.0,-99999.0
3588,5/30/2015,13,730.104,2.5269,727.8502,-99999.0,-99999.0,-99999.0
3589,5/30/2015,14,488.5844,-0.2528,486.9862,-99999.0,-99999.0,-99999.0
3590,5/30/2015,15,463.5648,2.0039,462.394,-99999.0,-99999.0,-99999.0
3591,5/30/2015,16,115.1966,-0.084,114.9157,-99999.0,-99999.0,-99999.0
3592,5/30/2015,17,48.578,-1.0239,48.3269,-99999.0,-99999.0,-99999.0
3593,5/30/2015,18,10.1033,-0.3834,9.5623,-99999.0,-99999.0,-99999.0
3594,5/30/2015,19,-0.0116,-0.606,-0.1026,-99999.0,-99999.0,-99999.0
3595,5/30/2015,20,-0.4043,-0.3915,-0.4146,-99999.0,-99999.0,-99999.0
3596,5/30/2015,21,-0.8324,-0.3882,-0.7105,-99999.0,-99999.0,-99999.0
3597,5/30/2015,22,-1.0382,-0.3915,-0.9685,-99999.0,-99999.0,-99999.0
3598,5/30/2015,23,-1.1356,-0.3916,-0.9331,-99999.0,-99999.0,-99999.0
3599,5/31/2015,0,-1.243,-0.3914,-0.8469,-99999.0,-99999.0,-99999.0
3600,5/31/2015,1,-1.2958,-0.3486,-1.111,-99999.0,-99999.0,-99999.0
3601,5/31/2015,2,-1.4368,-0.1483,-1.6237,-99999.0,-99999.0,-99999.0
3602,5/31/2015,3,-1.2901,-0.119,-1.7722,-99999.0,-99999.0,-99999.0
3603,5/31/2015,4,-1.0486,-0.0326,-1.2479,-99999.0,-99999.0,-99999.0
3604,5/31/2015,5,-1.5198,-0.0281,-1.6305,-99999.0,-99999.0,-99999.0
3605,5/31/2015,6,-1.3646,-0.3024,-1.3342,-99999.0,-99999.0,-99999.0
3606,5/31/2015,7,28.8793,-0.3536,28.5188,-99999.0,-99999.0,-99999.0
3607,5/31/2015,8,52.2323,-0.1712,51.999,-99999.0,-99999.0,-99999.0
3608,5/31/2015,9,139.6322,0.207,139.1473,-99999.0,-99999.0,-99999.0
3609,5/31/2015,10,275.0895,0.4074,274.0803,-99999.0,-99999.0,-99999.0
3610,5/31/2015,11,408.9009,0.6061,407.3396,-99999.0,-99999.0,-99999.0
3611,5/31/2015,12,737.4397,1.8071,734.7081,-99999.0,-99999.0,-99999.0
3612,5/31/2015,13,335.2311,0.0175,332.977,-99999.0,-99999.0,-99999.0
3613,5/31/2015,14,565.8603,2.304,563.0571,-99999.0,-99999.0,-99999.0
3614,5/31/2015,15,84.3692,-0.1053,84.873,-99999.0,-99999.0,-99999.0
3615,5/31/2015,16,268.8086,0.3917,268.5842,-99999.0,-99999.0,-99999.0
3616,5/31/2015,17,168.5299,0.7212,165.6137,-99999.0,-99999.0,-99999.0
3617,5/31/2015,18,99.4652,0.3084,99.1978,-99999.0,-99999.0,-99999.0
3618,5/31/2015,19,113.0164,0.4275,113.7765,-99999.0,-99999.0,-99999.0
3619,5/31/2015,20,3.036,-0.176,3.0953,-99999.0,-99999.0,-99999.0
3620,5/31/2015,21,-2.3802,-0.3913,-2.4573,-99999.0,-99999.0,-99999.0
3621,5/31/2015,22,-2.3711,-0.3913,-2.4423,-99999.0,-99999.0,-99999.0
3622,5/31/2015,23,-2.3312,-0.3956,-2.2853,-99999.0,-99999.0,-99999.0
3623,6/1/2015,0,-2.2359,-0.3914,-2.176,-99999.0,-99999.0,-99999.0
3624,6/1/2015,1,-2.3264,-0.3914,-2.3269,-99999.0,-99999.0,-99999.0
3625,6/1/2015,2,-2.3922,-0.3915,-2.3817,-99999.0,-99999.0,-99999.0
3626,6/1/2015,3,-2.3168,-0.3915,-2.1731,-99999.0,-99999.0,-99999.0
3627,6/1/2015,4,-2.4095,-0.3915,-2.4345,-99999.0,-99999.0,-99999.0
3628,6/1/2015,5,-2.3823,-0.3915,-2.4239,-99999.0,-99999.0,-99999.0
3629,6/1/2015,6,2.4465,-0.3916,2.3658,-99999.0,-99999.0,-99999.0
3630,6/1/2015,7,108.1157,-0.5831,106.3919,-99999.0,-99999.0,-99999.0
3631,6/1/2015,8,328.0825,-0.7768,322.6137,-99999.0,-99999.0,-99999.0
3632,6/1/2015,9,538.2601,0.5554,531.9142,-99999.0,-99999.0,-99999.0
3633,6/1/2015,10,742.3629,1.913,738.4527,-99999.0,-99999.0,-99999.0
3634,6/1/2015,11,705.4161,2.3033,705.0821,-99999.0,-99999.0,-99999.0
3635,6/1/2015,12,897.0793,3.3074,890.0068,-99999.0,-99999.0,-99999.0
3636,6/1/2015,13,688.0776,2.9577,682.346,-99999.0,-99999.0,-99999.0
3637,6/1/2015,14,777.204,2.8553,775.8973,-99999.0,-99999.0,-99999.0
3638,6/1/2015,15,907.1428,3.9315,906.9054,-99999.0,-99999.0,-99999.0
3639,6/1/2015,16,543.5128,2.4854,543.0533,-99999.0,-99999.0,-99999.0
3640,6/1/2015,17,399.8564,1.7373,400.5289,-99999.0,-99999.0,-99999.0
3641,6/1/2015,18,287.1696,1.2375,289.1012,-99999.0,-99999.0,-99999.0
3642,6/1/2015,19,111.7632,0.8273,114.3401,-99999.0,-99999.0,-99999.0
3643,6/1/2015,20,3.6838,-0.1172,3.8039,-99999.0,-99999.0,-99999.0
3644,6/1/2015,21,-2.3958,-0.3911,-2.494,-99999.0,-99999.0,-99999.0
3645,6/1/2015,22,-2.3798,-0.3912,-2.4941,-99999.0,-99999.0,-99999.0
3646,6/1/2015,23,-2.3993,-0.3912,-2.4948,-99999.0,-99999.0,-99999.0
3647,6/2/2015,0,-2.4361,-0.3913,-2.4954,-99999.0,-99999.0,-99999.0
3648,6/2/2015,1,-2.3858,-0.3913,-2.4879,-99999.0,-99999.0,-99999.0
3649,6/2/2015,2,-2.4222,-0.3914,-2.4959,-99999.0,-99999.0,-99999.0
3650,6/2/2015,3,-2.3943,-0.3914,-2.4962,-99999.0,-99999.0,-99999.0
3651,6/2/2015,4,-2.3591,-0.4406,-2.4363,-99999.0,-99999.0,-99999.0
3652,6/2/2015,5,-2.4157,-0.4023,-2.4788,-99999.0,-99999.0,-99999.0
3653,6/2/2015,6,3.5192,-0.4413,3.1628,-99999.0,-99999.0,-99999.0
